 CH2CHO                                                 CH2CO      H                                            3.849e-04 -3.800e+00  2.185e+04  2.000e+00  1.000e+02  6.078e+14 -1.500e-01  2.295e+04  2.000e+00  1.000e+02  9.850e-01  3.930e+02  9.800e+09  5.000e+09  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 CH2CHO                                                 CH3        CO                                           4.364e-03 -5.070e+00  2.078e+04  2.000e+00  1.000e+02  1.532e+13  2.900e-01  2.028e+04  2.000e+00  1.000e+02  7.130e-17  1.150e+03  4.990e+09  1.790e+09  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 CH3OCH3                                                CH3        CH3O                                         1.647e+07 -1.140e+01  4.695e+04  2.000e+00  1.000e+02  5.370e+17 -6.610e-01  4.234e+04  2.000e+00  1.000e+02  1.000e+00  1.000e-30  8.800e+02  1.000e+18  3.000e+00  3.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  5.000e+00  1.000e+00  1.500e+00  1.000e+00  9.000e+00  1.000e+00  4.500e+00  3.000e+00  2.250e+00  1.000e+00
 C3H8                                                   CH3        C2H5                                         9.586e+11 -1.574e+01  4.967e+04  2.000e+00  1.000e+02  4.408e+22 -5.840e+00  4.900e+04  2.000e+00  1.000e+02  3.100e-01  5.000e+01  3.000e+03  9.000e+03  2.000e+00  2.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  7.000e-01  1.000e+00  1.000e+00  1.000e+00  7.000e-01  6.000e+00  1.000e+00  3.000e+00  2.000e+00  1.500e+00  1.000e+00
 NH2OH                                                  NH2        OH                                           1.545e-01 -5.960e+00  3.361e+04  2.000e+00  1.000e+02  7.963e+16 -1.310e+00  3.225e+04  2.000e+00  1.000e+02  3.100e-01  1.000e-30  1.000e+30  1.000e+30  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 HNO2                                                   HONO                                                    5.148e-06  0.000e+00  1.585e+04  2.000e+00  1.000e+02  2.500e+14  0.000e+00  1.625e+04  2.000e+00  1.000e+02  1.149e+00  1.000e-30  3.125e+03  1.000e+30  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 N2O                                                    N2         O3P                                          9.963e-10  0.000e+00  2.891e+04  2.000e+00  1.000e+02  9.900e+10  0.000e+00  2.914e+04  2.000e+00  1.000e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.000e+00  1.000e+00  1.400e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.700e+00  1.000e+00  1.200e+01  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 CH3ONO                                                 CH3        NO2                                          2.091e-07  0.000e+00  2.114e+04  2.000e+00  1.000e+02  1.800e+16  0.000e+00  2.944e+04  2.000e+00  1.000e+02  1.830e-01  1.000e-30  1.000e+30  1.000e+18  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 H2NCHO                                                 CO         NH3                                          1.378e-09  0.000e+00  2.470e+04  2.000e+00  1.000e+02  1.000e+14  0.000e+00  3.800e+04  2.000e+00  1.000e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 H2NCO                                                  CO         NH2                                          1.661e-10  0.000e+00  1.092e+04  2.000e+00  1.000e+02  5.900e+12  0.000e+00  1.258e+04  2.000e+00  1.000e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 HOSO                                                   HSO2                                                    3.054e-03 -5.640e+00  2.789e+04  2.000e+00  1.000e+02  3.667e+11  1.030e+00  2.515e+04  2.000e+00  1.000e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 HSOO                                                   HSO        O3P                                          4.447e-04 -5.870e+00  1.558e+04  2.000e+00  1.000e+02  4.472e+16 -1.070e+00  1.428e+04  2.000e+00  1.000e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 CH3SH                                                  CH3        SH                                           1.172e+02 -6.995e+00  3.975e+04  2.000e+00  1.000e+02  6.244e+16 -6.150e-01  3.724e+04  2.000e+00  1.000e+02 -4.748e-01  3.558e+04  1.116e+03  9.023e+03  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 CH3SH                                                  1CH2       H2S                                          9.915e+02 -8.227e+00  5.506e+04  2.000e+00  1.000e+02  9.442e+15 -1.017e+00  5.118e+04  2.000e+00  1.000e+02  2.545e+00  3.290e+03  4.732e+04  4.711e+04  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 CH3SH                                                  CH2SH      H                                            6.400e+00 -7.244e+00  5.386e+04  2.000e+00  1.000e+02  2.383e+10  5.038e+00  4.331e+04  2.000e+00  1.000e+02 -7.391e+01  3.705e+04  4.150e+04  5.220e+03  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 CH3OOH                                                 CH3O       OH                                           1.705e+00 -7.500e+00  2.353e+04  2.000e+00  1.000e+02  5.738e+16 -1.150e+00  2.227e+04  2.000e+00  1.000e+02  8.375e-01  3.656e+04  4.988e+02  9.990e+03  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 CH3S                                                   CH2S       H                                            1.148e-06 -3.000e+00  2.164e+04  2.000e+00  1.000e+02  6.800e+13  0.000e+00  2.264e+04  2.000e+00  1.000e+02  9.000e-01  2.500e+03  1.300e+03  1.000e+99  2.000e+00  2.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  6.000e+00  1.000e+00  3.000e+00  2.000e+00  1.500e+00  1.000e+00
 CH3CHS                                                 CH3        CHS                                          1.744e+07 -1.130e+01  4.907e+04  2.000e+00  1.000e+02  1.199e+18 -1.740e+00  4.428e+04  2.000e+00  1.000e+02  2.490e-03  7.181e+02  6.089e+00  3.780e+03  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 CH3CHS                                                 CH4        CS                                           1.937e+06 -1.130e+01  6.412e+04  2.000e+00  1.000e+02  1.332e+17 -1.740e+00  5.931e+04  2.000e+00  1.000e+02  2.490e-03  7.181e+02  6.089e+00  3.780e+03  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
