 OCHO       OOH                                         HOCHO      O2                                           5.812e-14  0.000e+00 -1.648e+03  2.000e+00  1.000e+02
 OCHO       H2O2                                        HOCHO      OOH                                          3.985e-12  0.000e+00  5.032e+03  2.000e+00  1.000e+02
 OCHO       OH                                          HO2CHO                                                  3.321e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H6       O2                                          C2H5       OOH                                          1.001e-10  0.000e+00  2.610e+04  2.000e+00  1.000e+02
 C2H6       O3P                                         C2H5       OH                                           5.195e-12  2.400e+00  2.934e+03  2.000e+00  1.000e+02
 C2H6       H                                           C2H5       H2                                           9.716e-12  1.900e+00  3.789e+03  2.000e+00  1.000e+02
 C2H6       OH                                          C2H5       H2O                                          1.250e-12  1.900e+00  4.781e+02  2.000e+00  1.000e+02
 C2H6       OOH                                         C2H5       H2O2                                         5.032e-14  3.610e+00  8.514e+03  2.000e+00  1.000e+02
 C2H6       CH                                          C2H5       3CH2                                         1.827e-10  0.000e+00 -1.308e+02  2.000e+00  1.000e+02
 C2H6       1CH2                                        C2H5       CH3                                          1.993e-10  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H6       CH3                                         C2H5       CH4                                          4.535e-16  4.720e+00  1.626e+03  2.000e+00  1.000e+02
 C2H6       CH3O                                        C2H5       CH3OH                                        4.002e-13  0.000e+00  3.568e+03  2.000e+00  1.000e+02
 C2H6       CH3OO                                       C2H5       CH3OOH                                       3.348e-14  3.640e+00  8.605e+03  2.000e+00  1.000e+02
 C2H6       C2H5OO                                      C2H5       C2H5OOH                                      2.943e-14  3.760e+00  8.655e+03  2.000e+00  1.000e+02
 C2H5       H                                           C2H4       H2                                           3.321e-12  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H4       C2H4                                        C2H5       C2H3                                         8.004e-10  0.000e+00  3.600e+04  2.000e+00  1.000e+02
 C2H5       CH3                                         CH4        C2H4                                         2.297e-14  2.450e+00 -1.470e+03  2.000e+00  1.000e+02
 C2H5       O3P                                         CH3CHO     H                                            1.827e-10  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H5       OOH                                         C2H5O      OH                                           1.827e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H5       CH3OO                                       C2H5O      CH3O                                         1.328e-11  0.000e+00 -5.032e+02  2.000e+00  1.000e+02
 H2         C2H5OO                                      H          C2H5OOH                                      2.491e-10  0.000e+00  1.310e+04  2.000e+00  1.000e+02
 C2H5OO     OOH                                         C2H5OOH    O2                                           2.906e-14  0.000e+00 -1.648e+03  2.000e+00  1.000e+02
 C2H5OO     H2CO                                        C2H5OOH    HCO                                          3.304e-12  0.000e+00  5.868e+03  2.000e+00  1.000e+02
 C2H5OO     CH4                                         C2H5OOH    CH3                                          3.006e-13  0.000e+00  9.299e+03  2.000e+00  1.000e+02
 C2H5OO     CH3OH                                       C2H5OOH    CH2OH                                        3.006e-12  0.000e+00  6.899e+03  2.000e+00  1.000e+02
 cC2H4O     H                                           C2H3O1-2   H2                                           1.328e-10  0.000e+00  4.871e+03  2.000e+00  1.000e+02
 cC2H4O     OH                                          C2H3O1-2   H2O                                          2.956e-11  0.000e+00  1.817e+03  2.000e+00  1.000e+02
 cC2H4O     OOH                                         C2H3O1-2   H2O2                                         1.876e-11  0.000e+00  1.531e+04  2.000e+00  1.000e+02
 cC2H4O     CH3                                         C2H3O1-2   CH4                                          1.777e-12  0.000e+00  5.953e+03  2.000e+00  1.000e+02
 cC2H4O     CH3O                                        C2H3O1-2   CH3OH                                        1.993e-13  0.000e+00  3.397e+03  2.000e+00  1.000e+02
