Reactions included in the STAND2020 chemical network,
compiled from Sources (A) and (B).

Source (A):
================================================================================
Title: A Chemical Kinetics Network for Lightning 
       and Life in Planetary Atmospheres 
Authors: Rimmer P.B., Helling C. 
Table: Stand2015 Chemical Kinetics Network
--------------------------------------------------------------------------------

Source (B):
================================================================================
Title: Hydroxide salts in the clouds of Venus: their effect on the 
       sulfur cycle and cloud droplet
Authors: Rimmer P.B., Jordan S., Constantinou T., Woitke P., Shorttle O., 
         Hobbs R., Paschodimas A. 
Table: Reactions Added and Updated for STAND2020
--------------------------------------------------------------------------------

================================================================================
Byte-by-byte Description of file
--------------------------------------------------------------------------------
   Bytes Format Units   Label     Explanations
--------------------------------------------------------------------------------
   1- 51 A38    ---     Reaction  Reaction
  52- 59 E8.2   ---     alpha     The {alpha} value
  61- 65 A5     ---   u_alpha     alpha units
  67- 72 F5.2   ---     beta      The {beta} value
  74- 81 F7.1   K       Ea        Ea (1)
  83- 86 A21    ---     Ref       Reference (2)
  87- 89 A3     ---     Flag      Flag (3)
--------------------------------------------------------------------------------

Note (1): Rate-constants --
    Rate constants for two-body reactions are calculated from alpha, beta, and 
    gamma according to the Kooij equation, with temperature normalised by 300K 
    in the beta term (consult Source (A): Section 2.1 on how the reaction 
    barrier is calculated). 

    Rate constants for reactions involving a third body follow the Lindemann 
    form. The reaction is first listed in the the network with alpha, beta, and 
    gamma values that correspond to the rate-constant in the low-pressure limit. 
    The reaction is then repeated with alpha, beta, and gamma values that 
    correspond to the rate-constant in the high-pressure limit (consult Source(A): 
    Section 2.2 on how the reaction barrier is calculated).

    * = Consult Source (A): Section 2.3 on how the reaction barrier is calculated.

Note (2): References --
C_2H_3 + C_2H_3 => C_4H_4 + H + H                  1.30E-11 cm3/s   0.00      0.0 381
C_2H_3 + C_2H_3 => C_2H_4 + C_2H_2                 1.40E-10 cm3/s   0.00      0.0 21
CH_3O + CH_3O => CH_3OH + CH_2O                    1.00E-10 cm3/s   0.00      0.0 7
CH_3O + CH_2OH => CH_3OH + CH_2O                   4.00E-11 cm3/s   0.00      0.0 145
C_2H_5 + C_2H_3 => C_2H_4 + C_2H_4                 8.00E-13 cm3/s   0.00      0.0 7
C_2H_4 + C_2H_4 => C_4H_6 + H_2                    4.47E-08 cm3/s   0.00  28800.0 382
C_2H_5 + C_2H_5 => C_2H_6 + C_2H_4                 2.41E-12 cm3/s   0.00      0.0 5
C_2H_2 + NO_3 => C_2H_2O + NO_2                    4.90E-13 cm3/s   0.00   2770.0 383
C_2H_2 + C_2H_3 => C_4H_4 + H                      2.62E-11 cm3/s   0.00  12600.0 384
C_2H_2 + CH_3O => CH_2O + C_2H_3                   2.01E-13 cm3/s   0.00  10000.0 7
C_2H_2 + CH_2OH => CH_2O + C_2H_3                  1.20E-12 cm3/s   0.00   4530.0 145
C_2H_5 + C_2H_3 => C_2H_2 + C_2H_6                 8.00E-13 cm3/s   0.00      0.0 7
HCCN + CH_4 => CH_3N + C_2H_2                      1.00E-13 cm3/s   0.00      0.0 386
HCCN + C_2H_4 => C_2H_3N + C_2H_2                  1.00E-13 cm3/s   0.00      0.0 386
CH_2O + C_2H_3 => C_2H_4 + CHO                     8.07E-14 cm3/s   2.81   2950.0 7
CH_2O + CH_3O => CH_3OH + CHO                      1.69E-13 cm3/s   0.00   1500.0 7
CH_2O + C_2H_3O => C_2H_4O + CHO                   3.01E-13 cm3/s   0.00   6500.0 7
HNCO + NO_3 => HNO + CO_2 + NO                     1.66E-12 cm3/s   0.00   5030.0 142
H_2O_2 + C_2H_3 => C_2H_4 + HO_2                   5.45E-14 cm3/s   0.00      0.0 7
HNO_2 + NO_3 => HNO_3 + NO_2                       2.01E-15 cm3/s   0.00      0.0 387
C_2H_3 + CH_3O => CH_2O + C_2H_4                   4.00E-11 cm3/s   0.00      0.0 7
C_2H_3 + CH_2OH => CH_2O + C_2H_4                  5.00E-11 cm3/s   0.00      0.0 145
C_2H_3 + CH_2OH => C_3H_5 + HO                     2.01E-11 cm3/s   0.00      0.0 145
C_2H_3 + C_2H_4 => C_4H_6 + H                      8.30E-13 cm3/s   0.00   3860.0 388
C_2H_3 + C_2H_3O => C_3H_3O + CH_3                 3.01E-11 cm3/s   0.00      0.0 7
C_2H_3 + CH_3OH => CH_2OH + C_2H_4                 4.38E-15 cm3/s   3.20   3630.0 145
C_2H_3 + CH_3OH => CH_3O + C_2H_4                  1.12E-15 cm3/s   3.10   3490.0 145
C_2H_3 + C_2H_4O => C_2H_3O + C_2H_4               1.35E-13 cm3/s   0.00   1850.0 389
C_2H_3 + C_2H_6 => C_2H_5 + C_2H_4                 1.46E-13 cm3/s   3.30   5280.0 7
CH_3O + C_2H_3O => C_2H_2O + CH_3OH                1.00E-11 cm3/s   0.00      0.0 7
CH_3O + C_2H_3O => CH_2O + C_2H_4O                 1.00E-11 cm3/s   0.00      0.0 7
CH_3O + C_2H_5 => CH_2O + C_2H_6                   4.00E-11 cm3/s   0.00      0.0 7
CH_3O + C_2H_4O => CH_3OH + C_2H_3O                8.30E-15 cm3/s   0.00      0.0 390
CH_3O + C_2H_6 => CH_3OH + C_2H_5                  4.00E-13 cm3/s   0.00   3570.0 7
CH_3O + CH_3COOH => CH_3OH + CH_3OCO               1.69E-11 cm3/s   0.00   4120.0 391
C_2H_4 + C_2H_5OO => Oxyrane + CH_3CH_2O           3.79E-08 cm3/s   0.00  11000.0 392
H_4N_2 + C_2H_5 => C_2H_6 + NH_2NH                 8.32E-14 cm3/s   0.00   2300.0 393
C_2H_5 + C_2H_4O => C_2H_6 + C_2H_3O               2.09E-12 cm3/s   0.00   4280.0 394
C_2H_5 + C_2H_5NO => C_4H_10 + NO                  1.66E-10 cm3/s   0.00      0.0 395
C_2H_6 + C_2H_5OO => (CH_3O)_2 + C_2H_5            2.87E-14 cm3/s   3.76   8650.0 396
H_2CN + H_2CN => CH_3N + HCN                       7.70E-12 cm3/s   0.00      0.0 397
CH_3O_2 + H => CH_3O + HO                          1.60E-10 cm3/s   0.00      0.0 7
CH_3O_2 + O => CH_3O + O_2                         8.30E-11 cm3/s   0.00      0.0 398
CH_3O_2 + H_2 => CH_4O_2 + H                       5.00E-11 cm3/s   0.00  13100.0 7
CH_3O_2 + HO => CH_3OH + O_2                       1.00E-10 cm3/s   0.00      0.0 7
CH_3O_2 + NO => CH_3O + NO_2                       7.51E-12 cm3/s   0.00      0.0 399
CH_3O_2 + O_2 => HCOOH + HO_2                      3.50E-14 cm3/s   0.00      0.0 400
CH_3O_2 + C_2H => CH_3O + HCCO                     4.00E-11 cm3/s   0.00      0.0 7
CH_3O_2 + CH_2 => CH_3O + CH_2O                    3.01E-11 cm3/s   0.00      0.0 7
CH_3O_2 + HO_2 => CH_4O_2 + O_2                    1.57E-11 cm3/s   0.00      0.0 7
CH_3O_2 + CH_3 => CH_3O + CH_3O                    4.00E-11 cm3/s   0.00      0.0 7
CH_3O_2 + CH_2O => CH_4O_2 + CHO                   3.30E-12 cm3/s   0.00   5870.0 7
CH_3O_2 + H_2O_2 => CH_4O_2 + HO_2                 4.00E-12 cm3/s   0.00   5000.0 7
CH_3O_2 + NO_3 => CH_3O + NO_2 + O_2               3.11E-12 cm3/s   0.00      0.0 368
CH_3O_2 + C_2H_3 => cyc-C_2H_3O + CH_3O            4.00E-11 cm3/s   0.00      0.0 7
CH_3O_2 + CH_4 => CH_4O_2 + CH_3                   3.01E-13 cm3/s   0.00   9300.0 7
CH_3O_2 + CH_3O => CH_4O_2 + CH_2O                 5.00E-13 cm3/s   0.00      0.0 7
CH_3O_2 + CH_2OH => CH_4O_2 + CH_2O                2.01E-11 cm3/s   0.00      0.0 Est
CH_3O_2 + CH_3OH => CH_4O_2 + CH_2OH               3.01E-12 cm3/s   0.00   6900.0 145
CH_3O_2 + C_2H_5 => CH_3CH_2O + CH_3O              4.00E-11 cm3/s   0.00      0.0 7
CH_3O_2 + C_2H_6 => CH_4O_2 + C_2H_5               4.90E-13 cm3/s   0.00   7520.0 7
C_2H_2O + C_2H_2O => C_3H_4 + CO_2                 1.83E-11 cm3/s   0.00  18000.0 401
CH_2OH + CH_2OH => CH_3OH + CH_2O                  8.00E-12 cm3/s   0.00      0.0 145
C_2H_3O + C_2H_3O => C_2H_2O + C_2H_4O             1.49E-11 cm3/s   0.00      0.0 355
CH_2OH + C_2H_5 => CH_2O + C_2H_6                  4.00E-12 cm3/s   0.00      0.0 145
CH_2OH + C_2H_5 => CH_3OH + C_2H_4                 4.00E-12 cm3/s   0.00      0.0 145
CH_2OH + C_2H_6 => CH_3OH + C_2H_5                 8.73E-15 cm3/s   3.00   7030.0 145
C_2H_3O + CH_3OH => C_2H_4O + CH_2OH               2.13E-13 cm3/s   3.00   6210.0 145
C_2H_3O + C_2H_4O => (CH_3)_2CO + CHO              2.84E-13 cm3/s   0.00      0.0 402
C_2H_3O + C_2H_6N => C_2H_4O + CH_2NCH_3           5.98E-11 cm3/s   0.00      0.0 360
CH_3NO + CH_3O => C_2H_5NO_2 + H                   1.00E-10 cm3/s   0.50   2340.0 403
NH_2OH + HO => H_2O + NH_2O                        4.13E-11 cm3/s   0.00   2140.0 257
CH_3O_2 + CH_3O_2 => CH_3O + CH_3O + O_2           7.40E-13 cm3/s   0.00    519.0 266
CH_3O_2 + CH_3O_2 => (CH_3O)_2 + O_2               3.01E-14 cm3/s   0.00      0.0 Est
CH_3O_2 + CH_3O_2 => CH_3OH + CH_2O + O_2          2.22E-13 cm3/s   0.00      0.0 Est
CH_3OCO + CH_3O => CH_3COOH + CH_2O                3.79E-11 cm3/s   0.00      0.0 404
C_2H_6O_2 + O => CH_3CH_2O + HO_2                  8.80E-12 cm3/s   0.57   1390.0 5
C_2H_6O_2 + O => CH_3CHOH + HO_2                   8.80E-12 cm3/s   0.57   1390.0 5
CH_2CHO + CH_3OH => C_2H_4O + CH_2OH               2.13E-13 cm3/s   3.00   6210.0 145
CH_2CHO + C_2H_4O => (CH_3)_2CO + CHO              2.84E-13 cm3/s   0.00      0.0 402
CH_2CHO + C_2H_6 => C_2H_4O + C_2H_5               1.91E-13 cm3/s   2.75   8820.0 7
CH_2CHO + C_2H_6N => C_2H_4O + CH_2NCH_3           5.98E-11 cm3/s   0.00      0.0 360
(CH_3)_2N_2O + HO => C_2H_6 + HO_2 + N_2           3.01E-12 cm3/s   0.00      0.0 405
CH_3OCH_2 + H => C_2H_4O + H_2                     3.32E-11 cm3/s   0.00      0.0 406
CH_3OCH_2 + O => CH_3COOH + H                      3.03E-09 cm3/s   0.00      0.0 407
CH_3OCH_2 + O => CH_3O + CH_2O                     1.50E-10 cm3/s   0.00      0.0 407
CH_3OCH_2 + O => C_2H_4O + HO                      3.16E-10 cm3/s   0.00      0.0 406
CH_3OCH_2 + NO => C_2H_4O + HNO                    1.30E-11 cm3/s   0.00      0.0 54
CH_3OCH_2 + O_2 => CH_2O + CHO + H_2O              1.11E-13 cm3/s   0.00    388.0 408
CH_3OCH_2 + O_2 => CH_2O + CH_2O + HO              8.30E-12 cm3/s   0.00   1060.0 409
CH_3OCH_2 + NO_2 => C_2H_4O + HNO_2                6.61E-12 cm3/s   0.00      0.0 410
CH_3OCH_2 + NO_3 => C_2H_5OO + NO_2                3.30E-12 cm3/s   0.00      0.0 411
CH_3OCH_2 + C_2H_5 => C_2H_4O + C_2H_6             6.46E-08 cm3/s   1.00      0.0 Est
CH_3OCH_2 + C_2H_5 => C_2H_5OH + C_2H_4            1.14E-07 cm3/s   1.00      0.0 Est
CH_3CHOH + H => C_2H_4O + H_2                      3.32E-11 cm3/s   0.00      0.0 406
CH_3CHOH + O => C_2H_4O + HO                       3.16E-10 cm3/s   0.00      0.0 406
CH_3CHOH + NO => C_2H_4O + HNO                     2.41E-11 cm3/s   0.00      0.0 410
CH_3CHOH + O_2 => C_2H_4O + HO_2                   1.90E-11 cm3/s   0.00   2800.0 412
CH_2NCH_3 + CH_3 => CH_3N + CH_4 + CH              9.61E-14 cm3/s   0.00   2660.0 413
CH_3CH_2O + NO => C_2H_4O + HNO                    1.30E-11 cm3/s   0.00      0.0 54
CH_3CH_2O + O_2 => C_2H_4O + HO_2                  7.11E-14 cm3/s   0.00    552.0 414
CH_3CH_2O + NO_2 => C_2H_4O + HNO_2                6.61E-12 cm3/s   0.00      0.0 410
CH_3CH_2O + NO_3 => C_2H_5OO + NO_2                3.30E-12 cm3/s   0.00      0.0 411
CH_3CH_2O + C_2H_5 => C_2H_6 + C_2H_4O             6.46E-08 cm3/s   0.00      0.0 415
CH_3CH_2O + C_2H_5 => C_2H_4 + C_2H_5OH            1.14E-07 cm3/s   0.00      0.0 415
CH_3CH_2O + CH_3CH_2O => C_2H_5OH + C_2H_4O        6.72E-10 cm3/s   0.00      0.0 416
O(^1^D) + O_2 => O + O_2                           4.00E-11 cm3/s   0.00      0.0 169
O(^1^D) + O_3 => O_2 + O_2                         1.20E-10 cm3/s   0.00      0.0 169
O(^1^D) + O_3 => O_2 + O + O                       1.20E-10 cm3/s   0.00      0.0 169
O(^1^D) + H_2 => HO + H                            1.20E-10 cm3/s   0.00      0.0 169
O(^1^D) + H_2O => HO + HO                          2.00E-10 cm3/s   0.00      0.0 169
O(^1^D) + N_2 => O + N_2                           3.10E-11 cm3/s   0.00      0.0 169
O(^1^D) + N_2O => N_2 + O_2                        4.95E-11 cm3/s   0.00      0.0 169
O(^1^D) + N_2O => NO + NO                          7.25E-11 cm3/s   0.00      0.0 169
O(^1^D) + H_3N => H_2N + HO                        2.50E-10 cm3/s   0.00      0.0 169
O(^1^D) + CO_2 => O + CO_2                         1.10E-10 cm3/s   0.00      0.0 169
O(^1^D) + CH_4 => CH_3 + HO                        1.31E-10 cm3/s   0.00      0.0 169
O(^1^D) + CH_4 => CH_3O + H                        3.50E-11 cm3/s   0.00      0.0 169
O(^1^D) + CH_4 => CH_2O + H_2                      9.00E-12 cm3/s   0.00      0.0 169
O(^1^D) + CH_4 => CH_2O + H_2                      9.00E-12 cm3/s   0.00      0.0 169
O(^1^S) + O_2 => O + O_2                           2.85E-13 cm3/s   0.00      0.0 169
O(^1^S) + O_3 => O_2 + O_2                         2.30E-10 cm3/s   0.00      0.0 169
O(^1^S) + O_3 => O_2 + O + O                       2.30E-10 cm3/s   0.00      0.0 169
O(^1^S) + H_2O => HO + HO                          6.38E-10 cm3/s   0.00      0.0 169
O(^1^S) + CO_2 => O + CO_2                         3.09E-13 cm3/s   0.00      0.0 169
O(^1^S) + H_2 => HO + H                            3.60E-10 cm3/s   0.00      0.0 169
O(^1^S) + N_2 => O + N_2                           3.09E-13 cm3/s   0.00      0.0 169
C(^1^D) + H_2 => CH + H                            9.50E-11 cm3/s   0.00      0.0 169
C(^1^S) + H_2 => CH + H                            2.10E-10 cm3/s   0.00      0.0 169
O_2(a^1Delta__g^) + O_3 => O_2 + O_2 + O           5.20E-11 cm3/s   0.00   2840.0 169
O_2(a^1Delta__g^) + H_2O => O_2 + H_2O             1.00E-11 cm3/s   0.00      0.0 169
CH_2^* + H => CH + H_2                             3.00E-10 cm3/s   0.00      0.0 21
CH_2^* + H_2 => CH_3 + H                           1.26E-11 cm3/s   0.00      0.0 21
CH_2^* + H_2 => CH_2 + H_2                         9.24E-11 cm3/s   0.00      0.0 21
CH_2^* + O_2 => HO + CO + H                        4.60E-11 cm3/s   0.00      0.0 21
CH_2^* + O_2 => H_2O + CO                          2.00E-11 cm3/s   0.00      0.0 21
CH_3 + HO => CH_2^* + H_2O                         1.61E-13 cm3/s   2.57   2010.0 21
CH_2^* + H_2O => CH_2 + H_2O                       5.00E-11 cm3/s   0.00      0.0 21
CH_2^* + H_2O => CH_2 + H_2O                       5.00E-11 cm3/s   0.00      0.0 21
CH_2^* + CO => CH_2 + CO                           5.00E-11 cm3/s   0.00      0.0 21
CH_2^* + N_2 => HN + HCN                           1.66E-13 cm3/s   0.00  32700.0 21
CH_2^* + NO => HCNO + H                            6.43E-12 cm3/s  -0.40    292.0 21
CH_2^* + NO => HCN + HO                            8.86E-12 cm3/s  -0.70    382.0 21
CH_2^* + CH_3 => C_2H_4 + H                        7.00E-11 cm3/s   0.00      0.0 385
CH_2 + C_3H_3 => C_4H_4 + H                        3.00E-11 cm3/s   0.00      0.0 21
C_2 + CH_4 => C_2H + CH_3                          5.05E-11 cm3/s   0.00    297.0 685
C_2H + C_2H_2 => C_4H_2 + H                        1.30E-10 cm3/s   0.00      0.0 686
C_4H + H_2 => C_4H_2 + H                           2.18E-12 cm3/s   2.17    478.0 385
C_4H + CH_4 => C_4H_2 + CH_3                       1.20E-11 cm3/s   0.00    491.0 385
C_4H + C_2H_6 => C_4H_2 + C_2H_5                   4.72E-11 cm3/s   0.54      0.0 385
NaH + H => Na + H_2                                2.38E-12 cm3/s   0.69   2360.0 160
Na + H_2O => NaOH + H                              4.07E-10 cm3/s   0.00  21900.0 417
KH + H => K + H_2                                  2.38E-12 cm3/s   0.69   2360.0 100
K + H_2O => KOH + H                                5.00E-10 cm3/s   0.00  20000.0 417
H + HCl => H_2 + Cl                                6.84E-19 cm3/s   0.00   1730.0 418
HCl + HO => H_2O + Cl                              5.89E-18 cm3/s   2.12      0.0 419
K + HCl => KCl + H                                 5.60E-10 cm3/s   0.00   4170.0 420
Na + HCl => NaCl + H                               4.00E-10 cm3/s   0.00   4090.0 421
CN + N => C + N_2                                  6.56E-11 cm3/s   0.0       0.0 797             
HN + N => H + N_2                                  1.89E-11 cm3/s   0.51      0.0 715              
HN + O => H + NO                                   1.16E-10 cm3/s   0.0       0.0 723                 
HO + N => H + NO                                   4.70E-11 cm3/s   0.0       0.0 702                
HO + O => H + O_2                                  3.28E-11 cm3/s  -0.32      0.0 802             
CN + H_2 => HCN + H                                3.49E-11 cm3/s   0.0    2370.0 759                
O + CH_2 => CHO + H                                5.01E-11 cm3/s   0.0       0.0 827 b               
CO + HO => CO_2 + H                                1.43E-13 cm3/s   1.55      0.0 781            
H_2 + HO => H_2O + H                               5.44E-11 cm3/s   0.0    3210.0 774           
H_2N + O => HNO + H                                5.28E-11 cm3/s  -0.49      0.0 707              
HO + HN => HNO + H                                 6.84E-11 cm3/s  -0.38      0.0 769          
O + HN_2 => N_2O + H                               5.27E-11 cm3/s  -0.4       0.0 708              
NO + HN => N_2O + H                                1.07E-12 cm3/s   0.75      0.0 803                 
H_2 + C_2H => C_2H_2 + H                           2.45E-12 cm3/s   0.83    541.0 765                    
CN + HCN => NCCN + H                               4.27E-13 cm3/s   1.71    768.0 841            
CN + O => CO + N                                   1.45E-10 cm3/s  -0.18      0.0 692             
HN + O => HO + N                                   1.16E-11 cm3/s   0.0       0.0 723                 
HN + HN => H_2N + N                                6.63E-15 cm3/s   3.88      0.0 769          
HO + HN => H_2O + N                                1.39E-13 cm3/s   1.74      0.0 769          
HN + NCO => HNCO + N                               1.67E-20 cm3/s   2.21      0.0 843                    
NO + C => CN + O                                   5.57E-11 cm3/s  -0.31      0.0 692             
CN + HO => HCN + O                                 1.00E-11 cm3/s   0.0     997.0 824                 
CN + O_2 => NCO + O                                1.32E-11 cm3/s   0.18      0.0 768          
HO + HO => H_2O + O                                5.98E-12 cm3/s   0.83    379.0 766               
HO + NCO => HNCO + O                               2.81E-13 cm3/s   2.27      0.0 825                 
HO + H_2N => H_3N + O                              8.03E-14 cm3/s   2.41      0.0 795           
CH_3 + HO => CH_4 + O                              3.22E-14 cm3/s   2.0    2230.0 723                 
C_2H_5 + HO => C_2H_6 + O                          4.26E-19 cm3/s   8.8       0.0 723                 
C_2H + CHO => C_2H_2 + CO                          1.00E-10 cm3/s   0.0       0.0 822                 
C_2H_3 + CHO => C_2H_4 + CO                        1.50E-10 cm3/s   0.0       0.0 822                 
H_2N + HO => H_2O + HN                             1.19E-12 cm3/s   1.97    336.0 795           
H_2N + NCO => HNCO + HN                            5.42E-10 cm3/s   1.91      0.0 842                    
H_2N + H_2N => H_3N + HN                           2.01E-15 cm3/s   3.53      0.0 769          
HO_2 + NO => HO + NO_2                             8.80E-12 cm3/s   0.0       0.0 697              
C_2H + H_2O => C_2H_2 + HO                         7.74E-14 cm3/s   3.05    376.0 716                  
HO + HCNO => HOCH + NO                             1.66E-12 cm3/s   0.0       0.0 788                
HO + CH_4O_2 => CH_2O + H_2O + HO                  1.89E-12 cm3/s   0.0       0.0 693               
HNO + H_2N => H_3N + NO                            3.57E-12 cm3/s   0.41      0.0 844                    
C_2H_5 + HNO => C_2H_6 + NO                        1.66E-12 cm3/s   0.0       0.0 777               
HO_2 + HO_2 => H_2O_2 + O_2                        2.76E-12 cm3/s   0.0       0.0 816                 
CH_3O_2 + H => CH_4 + O_2                          1.17E-11 cm3/s   1.02   8340.0 706          
CH_3 + HO_2 => CH_4 + O_2                          7.31E-12 cm3/s   0.0       0.0 755                  
C_2H_5 + HO_2 => C_2H_6 + O_2                      5.00E-13 cm3/s   0.0       0.0 822                 
CH_2O + HO => CHO + H_2O                           8.50E-12 cm3/s   0.0       0.0 Est.~(848)        
CH_2O + NCO => HNCO + CHO                          1.00E-11 cm3/s   0.0       0.0 825                 
CH_2O + CH_3 => CH_4 + CHO                         2.04E-15 cm3/s   3.92   2320.0 779                    
CH_2O + CH_2OH => CH_3OH + CHO                     7.72E-15 cm3/s   2.80   2940.0 823                 
CH_2O + C_2H_5 => C_2H_6 + CHO                     8.19E-14 cm3/s   2.81   2940.0 822                 
CH_3NO + H => CH_3 + HNO                           2.09E-11 cm3/s   0.84      0.0 717                  
CH_3 + H_2O_2 => CH_4 + HO_2                       5.45E-14 cm3/s   0.0       0.0 822                 
C_2H_5 + H_2O_2 => C_2H_6 + HO_2                   1.45E-14 cm3/s   0.0     289.0 822                 
CH_3 + HNO_2 => CH_4 + NO_2                        3.55E-07 cm3/s   0.0   10100.0 849                 
S + O_2 => SO + O                                  2.51E-11 cm3/s   0.0    1840.0 831              
S + SO_2 => SO + SO                                9.77E-12 cm3/s   0.0    4540.0 796              
S + H_2 => H + HS                                  3.04E-13 cm3/s   2.7    6460.0 754                 
S + OCS => CO + S_2                                1.35E-13 cm3/s   2.7    1200.0 754                 
S + CS_2 => CS + S_2                               2.82E-10 cm3/s   0.0    5920.0 840                 
S + C_2H_6 => HS + C_2H_5                          2.04E-10 cm3/s   0.0    7420.0 830              
S + CH_4 => HS + CH_3                              3.39E-10 cm3/s   0.0   10000.0 830              
S + HS => S_2 + H                                  4.98E-12 cm3/s   0.0       0.0 799              
SO + O_2 => SO_2 + O                               4.37E-14 cm3/s   1.4    1870.0 742               
SO_2 + H => HO + SO                                4.58E-08 cm3/s  -2.3   15600.0 705                 
SO_2 + NO_3 => SO_3 + NO_2                         1.80E-22 cm3/s   0.0       0.0 776                
SO_2 + O_3 => SO_3 + O_2                           3.01E-12 cm3/s   0.0    7000.0 712            
H_2S + SO_2 => H_2O + S_2O                         1.09E-13 cm3/s   1.86  19000.0 809                 
SO_2 + HO_2 => HO + SO_3                           2.26E-13 cm3/s   0.0    3420.0 757                 
SO_2 + HO_2 => O_2 + HOSO                          8.60E-10 cm3/s   0.0    5230.0 836                  
SO_3 + O => SO_2 + O_2                             1.06E-13 cm3/s   2.57  14700.0 753            
SO_3 + H => SO_2 + HO                              1.46E-11 cm3/s   1.22   1670.0 753            
HS + O => SO + H                                   1.30E-10 cm3/s   0.0       0.0 829              
HS + NO_2 => NO + HSO                              6.49E-11 cm3/s   0.0       0.0 697              
HS + N_2O => N_2 + HSO                             5.00E-16 cm3/s   0.0       0.0 751               
HS + O_3 => O_2 + HSO                              1.10E-11 cm3/s   0.0     280.0 835                  
HS + O_2 => O + HSO                                3.11E-11 cm3/s   0.0    9020.0 831              
HS + O_2 => HO + SO                                4.00E-19 cm3/s   0.0       0.0 712            
HS + CO => OCS + H                                 4.15E-14 cm3/s   0.0    7660.0 775              
CS + O => CO + S                                   2.61E-10 cm3/s   0.0     758.0 780             
CS + HO => OCS + H                                 1.70E-10 cm3/s   0.0       0.0 834                 
CS + HO => CO + HS                                 3.00E-11 cm3/s   0.0       0.0 834                 
CS + C => C_2 + S                                  1.44E-11 cm3/s   0.5   20400.0 749                
CS + CH => C_2H + S                                5.00E-11 cm3/s   0.0       0.0 834                 
CS + C_2H_3 => H_2C_3S + H                         1.70E-12 cm3/s   0.0     400.0 834                 
CS + HN => S + HNC                                 1.00E-11 cm3/s   0.0    1200.0 834                 
CS + NO_2 => OCS + NO                              7.61E-17 cm3/s   0.0       0.0 697              
CS + O_3 => OCS + O_2                              3.01E-16 cm3/s   0.0       0.0 697              
CS + O_2 => OCS + O                                2.62E-16 cm3/s   0.0    1860.0 712            
CS + O_2 => OCS + O                                2.62E-16 cm3/s   0.0    1860.0 712            
H_2S + O => HSO + H                                5.00E-10 cm3/s   0.0    3850.0 829              
H_2S + O => HO + HS                                2.01E-10 cm3/s   0.0    3850.0 829              
H_2S + H => H_2 + HS                               3.07E-12 cm3/s   2.1     352.0 846             
H_2S + O_2 => HO_2 + HS                            3.10E-12 cm3/s   2.76  19200.0 792               
H_2S + HO => H_2O + HS                             1.61E-11 cm3/s   0.0     540.0 794           
H_2S + HO_2 => H_2O + HSO                          5.00E-12 cm3/s   0.0       0.0 711               
H_2S + CH_3 => CH_4 + HS                           1.05E-13 cm3/s   1.2     722.0 794           
H_2S + S_2O => H_2O + S_3                          7.08E-13 cm3/s   1.51  17100.0 809                 
HSO_3 + O_2 => HO_2 + SO_3                         1.30E-12 cm3/s   0.0     330.0 697              
H_2CS + HS => H_2S + HCS                           8.14E-11 cm3/s   0.0    3180.0 833            
H_2CS + H => H_2 + HCS                             9.33E-11 cm3/s   0.0    3570.0 833            
H_2CS + CH_3 => CH_4 + HCS                         2.57E-11 cm3/s   0.0    4930.0 833            
HSO + NO_2 => NO + HSO_2                           9.60E-12 cm3/s   0.0       0.0 782               
HSO + O_3 => O_2 + O_2 + HS                        2.54E-13 cm3/s   0.0     384.0 835                  
HSO_2 + O_2 => HO_2 + SO_2                         3.01E-13 cm3/s   0.0       0.0 782               
HSOO + O_2 => HO_2 + SO_2                          3.01E-13 cm3/s   0.0       0.0 782               
CS_2 + O => CS + SO                                2.76E-11 cm3/s   0.0     644.0 838                   
CS_2 + O => CO + S_2                               1.08E-13 cm3/s   0.0       0.0 725                
CS_2 + O => OCS + S                                3.65E-12 cm3/s   0.0    5830.0 813             
CS_2 + HO => OCS + HS                              1.70E-15 cm3/s   0.0       0.0 Est.                      
OCS + O => CO + SO                                 1.99E-11 cm3/s   0.0    2150.0 838                   
OCS + O => CO_2 + S                                8.30E-11 cm3/s   0.0    5530.0 813             
OCS + C => CO + CS                                 1.01E-11 cm3/s   0.0       0.0 728                
CH_3SH + H => CH_3 + H_2S                          1.15E-11 cm3/s   0.0     841.0 691                 
PH_3 + H => PH_2 + H_2                             7.22E-11 cm3/s   0.0     884.0 694                
PH_3 + O => Products                               4.75E-11 cm3/s   0.0       0.0 798                  
PH_3 + HO => PH_2 + H_2O                           1.61E-11 cm3/s   0.0       0.0 738                 
PH_3 + Cl => PH_2 + HCl                            2.40E-10 cm3/s   0.0       0.0 758                  
Cl + O_3 => ClO + O_2                              2.20E-11 cm3/s   0.0     200.0 837                
Cl + O_3 => ClO + O_2 (^1\Delta)                   5.80E-13 cm3/s   0.0     260.0 837                
Cl + HO_2 => HCl + O_2                             3.17E-11 cm3/s   0.0       0.0 Est.~(752)        
Cl + HO_2 => ClO + HO                              4.10E-11 cm3/s   0.0     450.0 752               
Cl + H_2O_2 => HCl + HO_2                          1.10E-11 cm3/s   0.0     980.0 767                
Cl + HOCl => HO + Cl_2                             6.00E-13 cm3/s   0.0     130.0 724                  
Cl + HOCl => HCl + ClO                             1.90E-12 cm3/s   0.0     130.0 724                  
