!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!                                                                                                                                                                                                                    !
! General information                                                                                                                                                                                                !
!                                                                                                                                                                                                                    !
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!
!
! Reaction network for use in high-temperature high-pressure environments such as planet atmospheres and AGB atmospheres.
! Construction of network by M. Agundez after careful examination of chemical kinetics literature.
! Network has been checked against published evaluations, compilations, and networks (see reference codes at the end of file):
!
! * Chemical kinetics:           NIST
! * Earth atmosphere:            1997DEM, 1997ATK, 2004ATK, 2006ATK, 2020BUR
! * Combustion:                  1984HAN, 1986TSA, 1987TSA, 1988TSA,1990TSAa,1991TSAa,1991TSAb,1992TSAa, 1992BAU, 1994BAU,GRI-Mech, 2000DEA,2001KONa, 2005BAU, 2013ZHO, 2017SON
! * Exoplanet atmospheres:       2002MOS, 2012VEN, 2016MOS, 2016ZAH, 2021HOB, 2021TSA, 2022JAZ, 2024KIE
! * Interstellar/circumstellar : 2004SMI, 2006AGU, 2017VID, 2017LOI, 2024MIL
!
! In general, for pressure-dependent reactions we give preference to the three-body reaction over the thermal decomposition. The reason is that thermal decompositions are measured at high temperatures
! and dissociation energies are large, meaning that when extrapolating to room temperature, the rate coefficient of the reverse three-body reaction may be wrong by many orders of magnitude.
! As an example, for the reaction CN + M -> C + N + M, using k0(CN+M->C+N+M)=4.15e-10*exp(-71000/T) [4060-6060 K] yields correct values for k0(C+N+M->CN+M) in the range 4060-6060 K but too high values at 298 K.
!
! Each line contains the chemical reaction and the relevant chemical kinetics information in different blocks separated by the ":" character.
!
!
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!                                                                                                                                                                                                                    !
! Bimolecular reactions                                                                                                                                                                                              !
!                                                                                                                                                                                                                    !
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!
!
! + Rate coefficient:             alpha, beta, gamma
! + Temperature validity range:   Tmin, Tmax
! + Error:                        E
! + Data source:                  Reference
!
! * The rate coefficient (in cgs units) is computed as (where T is the kinetic temperature in degrees Kelvin):
!
!         k = alpha * (T/300)^beta * exp(-gamma/T).
!
! * Tmin and Tmax give the temperature range of validity of the rate coefficient. It can be extrapolated adopting some safety rules to avoid unreasonably high values (see below).
! * E is the estimated error in the rate coefficient, which is as follows:
!
!         A : better than a factor of 2
!         B : between a factor of 2 and 10
!         C : worse than a factor of 10
!
! Reference gives the source for the chemical kinetics information. References are coded as in NIST (see end of file).
!
!
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!                                                                                                                                                                                                                    !
! Pressure-dependent reactions                                                                                                                                                                                       !
!                                                                                                                                                                                                                    !
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!
!
! + Low-pressure rate coefficient and temperature validity range:    alpha_0,   beta_0,   gamma_0,   Tmin_0,   Tmax_0
! + High-pressure rate coefficient and temperature validity range:   alpha_inf, beta_inf, gamma_inf, Tmin_inf, Tmax_inf
! + Fc and temperature validity range:                               A, B, Tmin_fc, Tmax_fc
! + Collider:                                                        M
! + Error:                                                           E
! + Data source:                                                     Reference
!
! * The rate coefficient (in cgs units) is computed as (where T is the kinetic temperature in degrees Kelvin):
!
!         k0   = alpha_0   * (T/300)^beta_0   * exp(-gamma_0/T)      Low-pressure limit.
!         kinf = alpha_inf * (T/300)^beta_inf * exp(-gamma_inf/T)    High-pressure limit.
!         Fc   = A + B * T                                           We use a simple linear dependence of Fc with T as in 1992TSAa (author quotes that error is no more than a factor of 1.2)
!                                                                    Do not extrapolate Fc outside valid temperature range. That is, use Fc(Tmin) for T<Tmin and Fc(Tmax) for T>Tmax.
!
!         k = [k0 * [M] * kinf] / [k0 * [M] + kinf] * F, 
!         or
!         k = kinf * [Pr / (1 + Pr)] * F                             where Pr = k0 * [M] / kinf
!
!    To evaluate F, we use the Troe formalism (where log stands for decimal logarithm):
!
!         log(F) = [log(Fc)] / [ 1 + ([log(Pr) + c] / [N - d * {log(Pr) + c}])^2]
!         c = -0.4 - 0.67 * log(Fc)
!         N = 0.75 - 1.27 * log(Fc)
!         d = 0.14
!
!    Note that sometimes a different expression of Fc is used in the literature. For example, 2005BAU uses a simpler expression:
!         log(F) = [log(Fc)] / [ 1 + (log(Pr) / N)^2]                which is consistent with the Troe one within 10 per cent.
!
!    If Fc is not available, the Lindemann-Hinshelwood formalism could be used (F = 1). However, we recommendd to adopt
!
!         Fc = 0.5, which is the average Fc value after examination of around 50 reactions.
!         
!    This value is also in line with theoretical expectations, where Fc values are predicted as a function of r (total number of rotational degrees of freedom of A+B in reaction A+B+M->AB+M):
!         r  =    3     4     5     6
!         Fc = 0.49  0.44  0.39  0.35   ! 2006ATK
!         Fc = 0.57  0.51  0.46  0.42   ! Eq (27) of Cobos & Troe (2003), although note that this is F^SC_cent, which is not exactly Fc
!
!
!    If only k0 (or kinf) is available, the missing rate coefficient kinf (or k0) can be crudely estimated using the expression:
!
!         k0/kinf = 10^(-20.8 + 1.6 * N_C) cm3 * (T/300)^(-2)        where N_C is the number of carbon atoms involved in the reaction (dependence with N_C inspired in 2012VUI)
!                                                                    Expression estimated using around 80 termolecular reactions with accurately known expressions for k0 and kinf (errors A or B)
!
!    If collider M is known, enhanced efficiencies are taken into account as follows (where these values are obtained from inspection of around a dozen of reactions and from GRI-Mech):
!
!         N2      1.00
!         Ar      0.70
!         He      0.70
!         H2      2.00
!         CO2     2.00
!         CO      1.50
!         CH4     2.00
!         H2O     6.00
!
!    For simplicity, for any other collider the efficiency can be set arbitrarily to 1.00.
!    If collider M is not known, for simplicity no selective collider efficiencies are adopted (that is, efficiencies are 1.00 for any collider).
!
!
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!                                                                                                                                                                                                                    !
! Safety rules                                                                                                                                                                                                       !
!                                                                                                                                                                                                                    !
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!
!
!    Upper limits for rate coefficients to prevent from unreasonably high values when extrapolating outside valid temperature range or when computing rate coefficients for reverse reactions:
!
!         unimolecular:   no upper limit                    maximum value is for reaction OH + CH3 + (M) = H + CH3O + (M), where kinf(3000 K) = 7.8e18 s-1 according to 2007JASc, for the rest of reactions k does not exceed 1e15 s-1
!         bimolecular:    2e-9 cm3 s-1                      maximum reported value for a bimolecular rate coefficient is 1.9e-9 cm3 s-1, for C + C5H6 (1993HAIb)
!         termolecular:   10^(-29.5 + 2.15 * N_C) cm6 s-1   where N_C is the number of carbon atoms involved in the reaction, expression (inspired in 2012VUI) obtained after examination of the maximum rate coefficient over valid temperature range for around 160 reactions
!
!
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!                                                                                                                                                                                                                    !
! Chemical network                                                                                                                                                                                                   !
!                                                                                                                                                                                                                    !
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!
!
!                                                       alpha      beta      gamma     Tmin     Tmax   E  Reference
!------------------------------------------------- ................................ ----------------- ... ---------
!
! Bimolecular reactions
!
! NO + i-C3H7O + M = i-C3H7ONO + M                 :                                :  3.40E-11     0.000        0.0 :         :           :        :                 :    298      298 :                 : C : HIGH: 2006ATK
! NO2 + i-C3H7O + M = i-C3H7ONO2 + M               :                                :  3.40E-11     0.000        0.0 :         :           :        :                 :    200      300 :                 : C : HIGH: 2006ATK
! O2 + C3H7 + M = C3H7O2 + M                       :                                :  1.10E-11     0.000        0.0 :         :           :        :                 :    200      300 :                 : C : HIGH: 2006ATK (C3H7 = i-C3H7)
!
! N_2D: excited N neglected
!
! N_2D + M = N + M                                 :  1.70E-14     0.000        0.0 :                                :         :           :     N2 :    298      298 :                 :                 : B : LOW: 1999HER
!
! N-bearing molecules with more than two N atoms are neglected
!
! N3
! HN3
! HNNNH2
!
! N + N3 = N2 + N2                                 :  1.40E-10     0.000        0.0 :    298      298 : A : 1986DAV
! N + HN3 = N2 + N2H                               :  1.00E-12     1.512     1744.0 :    300     3500 : A : 2012KOR
! NH + HN3 = NH2 + N3                              :  1.00E-13     3.190     5015.0 :    300     2000 : A : 2012KOR
! NH2 + HN3 = NH3 + N3                             :  4.10E-15     3.483     -349.0 :    300     3500 : A : 2012KOR
! N3 + H = NH + N2                                 :  1.00E-10     0.000        0.0 :    298      298 : A : 1992LIU
! HN3 + H = NH2 + N2                               :  2.80E-12     1.878     1654.0 :    300     3500 : A : 2012KOR
! HN3 + M = NH + N2 + M                            :  1.60E-05    -2.970    23470.0 :                                :         :           :     N2 :    300     3500 :                 :                 : C : LOW: 2012KOR, agrees with 1994ROHa (1400-1800 K) and 1985PAI (850-2000 K)
! NH2 + H2NN = HNNNH2 + H                          :  6.70E-13     1.900     -670.0 :    300     3000 : B : 2000DEA
!
! N-bearing molecules with two N atoms and carbon are neglected
!
! NCN
! CN2
! CHN2
! CH2N2
! NH2CN
! CH2NNH2
! CH3NNH
! ONCN
!
! CN + N2O = NO + NCN                              :  7.00E-13     0.000     3610.0 :    400      870 : A : 2000DEA, based on previous literature, dominant channel
! CN + NCO = NCN + CO                              :  3.40E-11     0.000        0.0 :    254      353 : A : 2009TZE, average value, calculations suggest little T-dependence over 200-3000 K
! NCN + H = N2 + CH                                :  1.40E-10    -0.690      240.0 :    962     2425 : A : 2014FAS
! NCN + H = N + HCN                                :  1.40E-10     0.410     2740.0 :    962     2425 : A : 2014FAS
! N + CN + M = NCN + M                             :  2.80E-32     0.000        0.0 :                                :         :           :     N2 :    298      298 :                 :                 : C : LOW: 1972PRO
! CN + NO + M = ONCN + M                           :  9.70E-30    -3.850      340.0 :  5.20E-11     0.000        0.0 :   0.650 :           :     N2 :     99     2500 :     99     2500 :                 : A : fit to 1993SIMa (99-450 K) and 1992TSAa (500-2500 K)
! N2 + C + M = CN2 + M                             :  3.10E-33     0.000        0.0 :                                :         :           :     Ar :    300      300 :                 :                 : C : LOW: 2005BAU
! CHN2 + O2 = N2 + CO2 + H                         :  6.60E-12     0.000        0.0 :    300     3000 : B : 2000DEA
! CHN2 + O2 = N2O + HCO                            :  6.60E-12     0.000        0.0 :    300     3000 : B : 2000DEA
! N2 + CH + M = CHN2 + M                           :  1.60E-31    -2.200        0.0 :  4.10E-11    -0.150        0.0 :   0.832 : -5.30E-04 :     Ar :     53      584 :    200     1000 :    200      500 : A : LOW: 1998LEP; HIGH & Fc : 2005BAU
! HNCO + HNCO = CH2N2 + CO2                        :  1.10E-13     0.000    21240.0 :    500     2500 : A : 1992TSAa
! N2 + CH2 + M = CH2N2 + M                         :  2.55E-29    -5.990     9895.0 :  1.20E-08    -7.180    10500.0 :         :           :     N2 :   1200     2500 :   1200     2500 :                 : B : 2000DEA, k0=k(0.1 atm)/[N2], kinf=k(10 atm)
! CH2N2 + M = N2 + CH2_1 + M                       :                                :  1.20E+12     0.000    17100.0 :         :           :        :                 :    505      530 :                 : C : HIGH: 1962SET
! H2NN + CH3 = CH2NNH2 + H                         :  8.30E-14     1.930     3270.0 :    300     3000 : B : 2000DEA
! H2NN + CH3 = CH3NNH + H                          :  8.30E-14     1.930     3270.0 :    300     3000 : B : 2000DEA
!
! N-bearing molecules with poorly documented chemistry
!
! HCCN
! CH3CHNH
! C2H5NH
! CH3NHCN
! C3N
! CH3C3N
! CH2CCHCN
! HCCCH2CN
! C4H5N
! C5H2N
! NC4N
! N2O4
! N2O5
! HOONO
! NH2NO2
! NH2ONO
! HONHO
! HCOHN
! HO2NO2
! CH3ONO
! CH3ONO2
! CH3O2NO2
! HCOCN
! CH3CONO
! C2H5NO2
! C2H5ONO
! C2H5ONO2
! C2H5O2NO2
! HCOCHCN
! n-C3H7ONO
! i-C3H7ONO
! n-C3H7ONO2
! i-C3H7ONO2
!
! CN + HCNO = NO + HCCN                            :  3.95E-11     0.000     -287.0 :    298      388 : A : 2006FENa
! HCN + CH = HCCN + H                              :  5.00E-11     0.000     -500.0 :    293      676 : A : 1991ZAB
! CH3NH2 + CH = CH3CHNH + H                        :  1.55E-10     0.000     -170.0 :    297      677 : B : k_total (1989ZABb), assumed branching ratio 0.5 based on 2019BOUa (CH3CHNH = CH3CHNH + CH3NCH2)
! CH2NH + CH3 + M = C2H5NH + M                     :                                :  3.70E-14     2.320     2930.0 :         :           :        :                 :    250     2000 :                 : C : HIGH: 2020MAI
! C2H3CN + O = HCOCHCN + H                         :  6.40E-14     0.000        0.0 :    298      298 : A : 1997UPA, branching ratio 0.13 (2023PAN)
! NO2 + C2H5O + M = C2H5ONO2 + M                   :  2.00E-27    -4.000        0.0 :  2.80E-11    -1.000        0.0 :         :           :     N2 :    200      300 :    200      300 :                 : A : 2020BUR
! NO + C2H5O + M = C2H5ONO + M                     :  2.80E-27    -4.000        0.0 :  5.00E-11    -0.200        0.0 :   0.600 :           :     N2 :    200      300 :    200      300 :                 : A : 2020BUR; Fc: 2006ATK
! C2H5NO2 + M = HNO2 + C2H4 + M                    :                                :  5.60E+11     0.000    21600.0 :         :           :        :                 :    667      769 :                 : C : HIGH: 1967SPO
! C2H5NO2 + M = NO2 + C2H5 + M                     :  1.70E-06     0.000    18100.0 :  5.40E+14     0.000    25800.0 :         :           :     Ar :   1100     1200 :    593     1350 :                 : B : LOW: 1973GLA; HIGH: fit to 1967WIL (593-713 K) and 1973GLA (900-1350 K)
! NO + CH3CO + M = CH3CONO + M                     :  6.53E-29     0.000        0.0 :  2.50E-11     0.000        0.0 :   0.540 :           :     N2 :    295      295 :    295      295 :    295     295  : B : 1983GUT (CH2CHO + NO), HIGH agrees with 1998SEH (NO + CH3CO, 2.4e-11 at 295 K)
! HCOCN + M = HCN + CO + M                         :                                :  2.40E+14     0.000    33100.0 :         :           :        :                 :    300     1000 :                 : C : HIGH: fit to k(path_1) in 1995CHAa
! HCOCN + M = HNC + CO + M                         :                                :  6.30E+14     0.000    32400.0 :         :           :        :                 :    300     1000 :                 : C : HIGH: fit to k(path_2)+k(path_3) in 1995CHAa
! NO2 + CH3O2 + M = CH3O2NO2 + M                   :  2.50E-30    -5.500        0.0 :  1.80E-11     0.000        0.0 :   0.360 :           :     N2 :    250      350 :    250      350 :                 : A : 2006ATK
! NO2 + CH3O + M = CH3ONO2 + M                     :  8.10E-29    -4.500        0.0 :  2.10E-11     0.000        0.0 :   0.440 :           :     N2 :    200      400 :    200      400 :                 : A : 2006ATK
! NO2 + CH3 + M = CH3ONO + M                       :  9.50E-28    -6.000        0.0 :  3.40E-11    -0.600        0.0 :         :           :     Ar :    900     1400 :    300     1400 :                 : B : NIST 1974GLA, check if k0/kinf agree with extensive and more recent data for reverse, 2016RIM has reverse with 1997ZAS
! NO + CH3O + M = CH3ONO + M                       :  2.60E-29    -2.800        0.0 :  3.30E-11    -0.600        0.0 :   0.958 : -8.00E-04 :     N2 :    200      400 :    200      400 :    200      400 : A : 2006ATK
! CH3ONO + M = HNO + H2CO + M                      :  2.14E+00    -7.920    22300.0 :  4.00E+13     0.000    19400.0 :         :           :     He :    300     3000 :    443      473 :                 : A : LOW: 2013ZHU; HIGH: 1977BAT, agrees with theoretical CVT/SCT (300-1500 K) by 1998FERa
! HCN + OH + M = HCOHN + M                         :  6.00E-33    -1.500        0.0 :  1.00E-14     4.600        0.0 :         :           :     N2 :    200      300 :    200      300 :                 : A : 2020BUR
! NO2 + NO2 + M = N2O4 + M                         :  1.40E-33    -3.800        0.0 :  1.00E-12     0.000        0.0 :   0.400 :           :     N2 :    300      500 :    250      300 :                 : A : 2004ATK
! N2O5 + H2O = HNO3 + HNO3                         :  1.60E-09     0.000    10620.0 :    298     1100 : A : 2003VOE, from k(298 K)=5.2e-25 cm3 s-1 and Ae=21.1 kcal/mol
! N2O5 + H2O + H2O = HNO3 + HNO3 + H2O             :  1.80E-39     0.000        0.0 :    290      293 : A : 2004ATK (non-standard reaction, 3 reagents)
! NO2 + NO3 + M = N2O5 + M                         :  3.60E-30    -4.100        0.0 :  1.90E-12     0.200        0.0 :   0.350 :           :     N2 :    200      300 :    200      400 :                 : A : 2004ATK
! NH2 + NO2 + M = NH2ONO + M                       :                                :  1.20E-12     0.191     -786.0 :         :           :        :                 :    300     2000 :                 : C : HIGH: 2013KLI
! NH2 + NO2 + M = NH2NO2 + M                       :                                :  7.20E-12    -0.033     -315.0 :         :           :        :                 :    300     2000 :                 : C : HIGH: 2013KLI
! NHOH + HO2 = HONHO + OH                          :  6.60E-11     0.000        0.0 :    300     3000 : B : 2000DEA
! NO2 + HO2 + M = HO2NO2 + M                       :  1.80E-31    -3.200        0.0 :  4.70E-12     0.000        0.0 :   0.600 :           :     N2 :    220      360 :    220      360 :                 : A : 2004ATK
! C2H3CN + C2 = C5H2N + H                          :  4.40E-10     0.000        0.0 :    300      300 : B : 1980REI, assumed main channel is H elimination as in C2 reacting with unsaturated hydrocarbons
! CN + C3H6 = C4H5N + H                            :  1.20E-10    -0.380       18.0 :     23     1187 : A : k_total: fit to 2010MOR (23-298 K) and 2012GAR (300-1187 K), branching ratio 0.41 (2011TRE)
! CN + CH2CCH2 = HCCCH2CN + H                      :  3.70E-11    -0.380       17.0 :     15     1187 : A : k_total: fit to 2001CARb (15-294 K) and 2012GAR (300-1187 K), branching ratio 0.1 (2000BAL)
! CN + CH2CCH2 = CH2CCHCN + H                      :  3.30E-10    -0.380       17.0 :     15     1187 : A : k_total: fit to 2001CARb (15-294 K) and 2012GAR (300-1187 K), branching ratio 0.9 (2000BAL)
! CN + CH3CCH = CH3C3N + H                         :  8.60E-11     0.000        0.0 :     15      294 : A : k_total: fit to values in 2001CARb, branching ratio 0.22 (2015ABE)
! NO2 + OH + M = HOONO + M                         :  1.00E-31    -3.000        0.0 :  4.80E-11     0.000        0.0 :   0.410 :           :     N2 :    300      430 :    220      400 :                 : A : 2012TRO
! CN + HC3N = NC4N + H                             :  1.79E-11    -0.670        0.0 :     22      296 : A : 2013ELY
! C3N + H2 = HC3N + H                              :  1.00E-11     0.000     1300.0 :    300     3000 : C : 2016MOS, estimation
! C3N + CH4 = HC3N + CH3                           :  2.40E-11     0.000      900.0 :    300     3000 : C : 2016MOS, estimation
! C3N + C2H6 = HC3N + C2H5                         :  3.00E-11     0.000      400.0 :    300     3000 : C : 2016MOS, estimation
! C3N + H + M = HC3N + M                           :  9.60E-26    -1.500        0.0 :  2.00E-10     0.000        0.0 :         :           :        :    300     3000 :    300     3000 :                 : C : 2016MOS, estimation
!
! HON: isomer of HNO, formed by NCO + OH according to 2000DEA, but not according to 2001CAM. We neglect it because of the uncertain formation in NCO + OH. Thermochemical data in 2000DEA need to be fitted to polynomials.
!
! HON + H = HNO + H                                :  3.30E-11     0.000        0.0 :    300     3000 : B : 2000DEA, estimation
! HON + H = NH + OH                                :  3.30E-11     0.000        0.0 :    300     3000 : B : 2000DEA, estimation
! HON + O = NO + OH                                :  1.20E-10     0.000        0.0 :    300     3000 : B : 2000DEA, estimation
! HON + OH = HONO + H                              :  6.60E-11     0.000        0.0 :    300     3000 : B : 2000DEA, estimation
! HON + O2 = HONO + O                              :  1.70E-12     0.000     2500.0 :    300     3000 : B : 2000DEA, estimation
! HON + M = NO + H + M                             :  4.40E-09    -1.730     8075.0 :                                :         :           :     N2 :    300     3000 :                 :                 : C : LOW: 2000DEA
!
! HNNO, NH2NO, H2NNHO, HNO2, HNOO: species that appear widely in 2000DEA, but no thermochemical data in databases. Check to get it from 2000DEA.
!    HNO2 is an isomer of HONO. HNOO is a third less stable isomer introduced by 2000DEA (see 2000DEA p 260). HNOO is only formed by NH + O2 and then dissociates to NO + OH. None of them have thermochemical data in databases.
!
! NH + NO + M = HNNO + M                           :  1.60E-31    -2.600      920.0 :                                :         :           :        :   1000     1800 :                 :                 : C : LOW: 2001KONb (Michaud et al 1992)
! NH2 + NO2 = HNNO + OH                            :  4.70E-12    -0.593     3020.0 :    300     1600 : A : k_total (2005BAU), T-dependent branching ratio (2013KLI)
! N2H + HO2 = HNNO + OH                            :  4.00E-11     0.000      855.0 :    300     2000 : B : 2000DEA, DHT estimation
! NH2NO + H = HNNO + H2                            :  4.10E-12     1.500     3730.0 :    300     2000 : B : 2000DEA, DHT estimation
! NH2NO + O = HNNO + OH                            :  2.80E-12     1.500     2365.0 :    300     2000 : B : 2000DEA, DHT estimation
! NH2NO + OH = HNNO + H2O                          :  3.60E-13     2.000      -35.0 :    300     2000 : B : 2000DEA, DHT estimation
! NH2NO + CH3 = HNNO + CH4                         :  1.10E-13     1.870     3615.0 :    300     2000 : B : 2000DEA, DHT estimation
! NH2NO + NH2 = HNNO + NH3                         :  1.90E-13     1.940     2285.0 :    300     2000 : B : 2000DEA, DHT estimation
! NH2NO + HO2 = HNNO + H2O2                        :  2.20E-13     2.690     6355.0 :    300     2000 : B : 2000DEA, DHT estimation
! N2O + H + M = HNNO + M                           :  7.30E-30    -3.480     5420.0 :  1.50E-11     1.430     3960.0 :         :           :     N2 :    300     3000 :    300     3000 :                 : B : LOW: 2000DEA; HIGH: fit to kinf data in 1995DIAb
! H2NN + OH = NH2NO + H                            :  3.30E-12     0.000        0.0 :    300     3000 : B : 2000DEA
! H2NN + HO2 = NH2NO + OH                          :  7.00E-14     1.940     3550.0 :    300     3000 : B : 2000DEA
! N2H3 + O = NH2NO + H                             :  5.00E-11     0.000        0.0 :    300     3000 : B : 2000DEA
! H2NNHO + H = NH2NO + H2                          :  4.10E-12     1.500     -450.0 :    300     2000 : B : 2000DEA, DHT estimation, NH2NO = HNNHO
! H2NNHO + O = NH2NO + OH                          :  2.80E-12     1.500     -450.0 :    300     2000 : B : 2000DEA, DHT estimation, NH2NO = HNNHO
! H2NNHO + OH = NH2NO + H2O                        :  3.60E-13     2.000     -600.0 :    300     2000 : B : 2000DEA, DHT estimation, NH2NO = HNNHO
! H2NNHO + CH3 = NH2NO + CH4                       :  1.10E-13     1.870      190.0 :    300     2000 : B : 2000DEA, DHT estimation, NH2NO = HNNHO
! H2NNHO + NH2 = NH2NO + NH3                       :  1.90E-13     1.940     -580.0 :    300     2000 : B : 2000DEA, DHT estimation, NH2NO = HNNHO
! H2NNHO + HO2 = NH2NO + H2O2                      :  2.20E-13     2.690     -805.0 :    300     2000 : B : 2000DEA, DHT estimation, NH2NO = HNNHO
! NH2 + NO + M = NH2NO + M                         :  3.85E-29    -5.670     1760.0 :  1.70E-11     0.000        0.0 :         :           :     N2 :    300     3000 :    300     3000 :                 : B : 2000DEA, k0=k(0.1 atm)/[N2]
! NH2NO + M = N2 + H2O + M                         :  2.70E-03    -6.180    17700.0 :  6.60E+16    -5.910    18205.0 :         :           :     N2 :    300     3000 :    300     3000 :                 : B : 2000DEA, k0=k(0.1 atm)/[N2], kinf=k(10 atm)
! N2H3 + HO2 = H2NNHO + OH                         :  5.00E-11     0.000        0.0 :    300     3000 : B : 2000DEA
! H2NNHO + M = HNO + NH2 + M                       :  2.50E-01    -7.740    20945.0 :  4.75E+19    -8.640    20920.0 :         :           :     N2 :    300     3000 :    300     3000 :                 : B : 2000DEA, k0=k(0.1 atm)/[N2], kinf=k(10 atm)
! HNO2 + H = NO2 + H2                              :  3.30E-13     2.800    -1000.0 :    400     1800 : A : 2019FUL
! HNO2 + H = NO + H2O                              :  3.00E-12     1.100     2820.0 :    400     1800 : A : 2019FUL
! HNO2 + H = HNO + OH                              :  1.80E-12     1.800     2820.0 :    400     1800 : A : 2019FUL
! HNO2 + CH3 = NO2 + CH4                           :  1.60E-16     4.100     9260.0 :    400     1800 : A : 2019FUL, fit to sum of two channels yielding same products, essentially only one channel contributes
! HNO2 + CH3 = NO + CH3OH                          :  2.40E-12     0.200     6840.0 :    400     1800 : A : 2019FUL
! HNO2 + CH3 = CH2NO + H2O                         :  3.40E-26     9.100    13690.0 :    400     1800 : A : 2019FUL
! HNO2 + O = NO2 + OH                              :  1.50E-12     1.500     1190.0 :    300     2000 : B : 2000DEA, probably DHT estimation
! HNO2 + OH = NO2 + H2O                            :  1.80E-13     2.000     -400.0 :    300     3000 : B : 2000DEA
! HNO2 + M = HONO + M                              :  1.20E-04    -4.400    26400.0 :  3.40E+13     0.930    23990.0 :         :           :     N2 :    300     3000 :    298     1500 :                 : B : LOW: 2000DEA, k0=k(0.1 atm)/[N2]; HIGH: 2007ASA
